구분,년도,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
,항목,자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원)
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
(주)지누스,013890,468555415,285977229,167159220,148515291,246121950,163567606,24972915,278526046,190029369,41411226,-20876045,68.23,171.08,14206749,553225336,324962804,168362495,224125862,203704518,108543081,29100726,363487550,189737786,83801685,16576782,52.2,193.01,14406749
(주)지에스,078930,6172968000,25046000,352032000,3655076000,365336000,0,56304000,5414240000,758728000,277528000,273903000,14.01,7.11,94700204,5956881000,52359000,120356000,3421727000,306286000,0,64986000,5180891000,775990000,-53296000,212901000,14.98,43.5,94700204
(주)지에스리테일,007070,5581930140,733163675,1464479429,1959858820,8621105977,6792417885,1648362676,2180734736,3401195404,114283684,690644968,155.97,50.06,77000000,5609125811,848242697,1261776734,2090240133,8569243340,6768038417,1541448198,2317469273,3291656538,182909672,734322757,142.04,67.23,77000000
(주)카카오,035720,6484360617,1014030589,1370950262,314504188,1513471073,0,1317407148,4858310828,1626049789,-259705693,533407164,33.47,73.97,86222636,7345506485,1782401904,1421581283,209149713,1779194942,0,1479130450,5325445085,2020061399,-117878819,630615477,37.93,125.38,88501998
(주)케이씨씨,002380,9199571692,2799493777,3113210867,4926287192,2396603743,1835602313,421520062,4439218648,4760353044,-119231068,252627367,107.23,89.92,10556513,8765319461,2111475986,2301595142,5588012167,2071850766,1612415177,362925222,5026290187,3739029274,705810060,423402447,74.39,91.74,8886471
(주)케이티,030200,27733854000,7236269000,6764653000,10869987000,18204751000,0,17465529000,12896701000,14837153000,431828000,2821672000,115.05,106.97,261111808,28027926000,7155734000,6607967000,11233714000,17879281000,0,17001042000,13203557000,14824369000,665493000,4416062000,112.28,108.29,261111808
(주)케이티앤지,033780,9112777640,4314192740,1251513028,6670365401,2942618858,1132135701,675917512,7780083652,1332693987,891380828,770157457,17.13,344.72,137292497,9879543643,4708230783,1717954707,7098124584,3435384230,1409121175,689245125,8053942190,1825601454,1075309488,1186128383,22.67,274.06,137292497
(주)태영건설,009410,2849668896,1536276045,1196258832,910787685,2175685521,1781514392,123097996,1020874698,1828794198,115132526,-25792955,179.14,128.42,78957480,2682875573,1710093746,1417233846,1685530418,2148138415,1820300336,119433874,708025187,1974850386,784633282,340217886,278.92,120.66,40201240
(주)포스코,005490,55710766417,18216066010,3331446367,45372411231,30373510739,26700873690,1086277697,45614185131,10096581286,1175712402,3600955161,22.13,546.79,87186835,56794968502,19579953330,5089110670,45781777466,26509920446,24323352080,1051371801,45114704099,11680264403,965863440,5157669864,25.89,384.74,87186835
(주)포스코인터내셔널,047050,7721111383,4354171096,3024828514,1750143276,22743722129,21771949516,403606458,2909119187,4811992196,191704149,1566107029,165.41,143.95,123375149,7205950900,3925547955,2646442369,1867951149,19224845261,18457485547,342806208,3021713452,4184237448,203975391,876520397,138.47,148.33,123375149
